agency_cd,site_no,datetime,discharge.max,discharge.max.approval,discharge.min,discharge.min.approval,discharge.mean,discharge.mean.approval,gage.height.max,gage.height.max.approval,gage.height.min,gage.height.min.approval,gage.height.mean,gage.height.mean.approval
USGS,2085000,2/23/2002,NA,,NA,,8.62,A,NA,,NA,,1.49,A
USGS,2085000,2/24/2002,NA,,NA,,8.6,A,NA,,NA,,1.49,A
USGS,2085000,2/25/2002,NA,,NA,,8.02,A,NA,,NA,,1.47,A
USGS,2085000,2/26/2002,NA,,NA,,7.95,A,NA,,NA,,1.46,A
USGS,2085000,2/27/2002,NA,,NA,,7.91,A,NA,,NA,,1.46,A
USGS,2085000,2/28/2002,NA,,NA,,7.34,A,NA,,NA,,1.44,A
USGS,2085000,3/1/2002,NA,,NA,,7.37,A,NA,,NA,,1.44,A
USGS,2085000,3/2/2002,NA,,NA,,15.5,A,NA,,NA,,1.62,A
USGS,2085000,3/3/2002,NA,,NA,,68.3,A,NA,,NA,,2.35,A
USGS,2085000,3/4/2002,NA,,NA,,57.6,A,NA,,NA,,2.26,A
USGS,2085000,3/5/2002,NA,,NA,,25.6,A,NA,,NA,,1.88,A
USGS,2085000,3/6/2002,NA,,NA,,17.6,A,NA,,NA,,1.74,A
USGS,2085000,3/7/2002,NA,,NA,,14.8,A,NA,,NA,,1.69,A
USGS,2085000,3/8/2002,NA,,NA,,12.6,A,NA,,NA,,1.63,A
USGS,2085000,3/9/2002,NA,,NA,,13.7,A,NA,,NA,,1.66,A
USGS,2085000,3/10/2002,NA,,NA,,18.3,A,NA,,NA,,1.76,A
USGS,2085000,3/11/2002,NA,,NA,,13.4,A,NA,,NA,,1.65,A
USGS,2085000,3/12/2002,NA,,NA,,13.1,A,NA,,NA,,1.66,A
USGS,2085000,3/13/2002,NA,,NA,,15.5,A,NA,,NA,,1.71,A
USGS,2085000,3/14/2002,NA,,NA,,15,A,NA,,NA,,1.7,A
USGS,2085000,3/15/2002,NA,,NA,,12.9,A,NA,,NA,,1.65,A
USGS,2085000,3/16/2002,NA,,NA,,12.3,A,NA,,NA,,1.64,A
USGS,2085000,3/17/2002,NA,,NA,,19.7,A,NA,,NA,,1.77,A
USGS,2085000,3/18/2002,NA,,NA,,37.1,A,NA,,NA,,2.06,A
USGS,2085000,3/19/2002,NA,,NA,,28.8,A,NA,,NA,,1.94,A
USGS,2085000,3/20/2002,NA,,NA,,21.7,A,NA,,NA,,1.84,A
USGS,2085000,3/21/2002,NA,,NA,,26.6,A,NA,,NA,,1.92,A
USGS,2085000,3/22/2002,NA,,NA,,31.1,A,NA,,NA,,1.98,A
USGS,2085000,3/23/2002,NA,,NA,,20.2,A,NA,,NA,,1.81,A
USGS,2085000,3/24/2002,NA,,NA,,16.3,A,NA,,NA,,1.74,A
USGS,2085000,3/25/2002,NA,,NA,,15.1,A,NA,,NA,,1.71,A
USGS,2085000,3/26/2002,NA,,NA,,14.8,A,NA,,NA,,1.7,A
USGS,2085000,3/27/2002,NA,,NA,,35.4,A,NA,,NA,,2.04,A
USGS,2085000,3/28/2002,NA,,NA,,31.1,A,NA,,NA,,1.99,A
USGS,2085000,3/29/2002,NA,,NA,,22.7,A,NA,,NA,,1.86,A
USGS,2085000,3/30/2002,NA,,NA,,19,A,NA,,NA,,1.8,A
USGS,2085000,3/31/2002,NA,,NA,,20.6,A,NA,,NA,,1.83,A
USGS,2085000,4/1/2002,NA,,NA,,50.9,A,NA,,NA,,2.23,A
USGS,2085000,4/2/2002,NA,,NA,,34.4,A,NA,,NA,,2.04,A
USGS,2085000,4/3/2002,NA,,NA,,24,A,NA,,NA,,1.88,A
USGS,2085000,4/4/2002,NA,,NA,,20,A,NA,,NA,,1.82,A
USGS,2085000,4/5/2002,NA,,NA,,15.2,A,NA,,NA,,1.72,A
USGS,2085000,4/6/2002,NA,,NA,,13.4,A,NA,,NA,,1.68,A
USGS,2085000,4/7/2002,NA,,NA,,12.7,A,NA,,NA,,1.66,A
USGS,2085000,4/8/2002,NA,,NA,,11,A,NA,,NA,,1.62,A
USGS,2085000,4/9/2002,NA,,NA,,11.2,A,NA,,NA,,1.63,A
USGS,2085000,4/10/2002,NA,,NA,,14.2,A,NA,,NA,,1.7,A
USGS,2085000,4/11/2002,NA,,NA,,14.3,A,NA,,NA,,1.7,A
USGS,2085000,4/12/2002,NA,,NA,,12.3,A,NA,,NA,,1.66,A
USGS,2085000,4/13/2002,NA,,NA,,11.9,A,NA,,NA,,1.64,A
USGS,2085000,4/14/2002,NA,,NA,,11.6,A,NA,,NA,,1.64,A
USGS,2085000,4/15/2002,NA,,NA,,10.4,A,NA,,NA,,1.6,A
USGS,2085000,4/16/2002,NA,,NA,,9.8,A,NA,,NA,,1.58,A
USGS,2085000,4/17/2002,NA,,NA,,8.15,A,NA,,NA,,1.51,A
USGS,2085000,4/18/2002,NA,,NA,,7.43,A,NA,,NA,,1.48,A
USGS,2085000,4/19/2002,NA,,NA,,10.6,A,NA,,NA,,1.56,A
USGS,2085000,4/20/2002,NA,,NA,,13.4,A,NA,,NA,,1.68,A
USGS,2085000,4/21/2002,NA,,NA,,9.54,A,NA,,NA,,1.57,A
USGS,2085000,4/22/2002,NA,,NA,,8.32,A,NA,,NA,,1.52,A
USGS,2085000,4/23/2002,NA,,NA,,6.59,A,NA,,NA,,1.45,A
USGS,2085000,4/24/2002,NA,,NA,,5.39,A,NA,,NA,,1.39,A
USGS,2085000,4/25/2002,NA,,NA,,5.53,A,NA,,NA,,1.4,A
USGS,2085000,4/26/2002,NA,,NA,,5,A,NA,,NA,,1.37,A
USGS,2085000,4/27/2002,NA,,NA,,4.22,A,NA,,NA,,1.33,A
USGS,2085000,4/28/2002,NA,,NA,,4.43,A,NA,,NA,,1.34,A
USGS,2085000,4/29/2002,NA,,NA,,4.67,A,NA,,NA,,1.36,A
USGS,2085000,4/30/2002,NA,,NA,,3.77,A,NA,,NA,,1.31,A
USGS,2085000,5/1/2002,NA,,NA,,3.49,A,NA,,NA,,1.29,A
USGS,2085000,5/2/2002,NA,,NA,,3.25,A,NA,,NA,,1.28,A
USGS,2085000,5/3/2002,NA,,NA,,3.45,A,NA,,NA,,1.29,A
USGS,2085000,5/4/2002,NA,,NA,,5.68,A,NA,,NA,,1.4,A
USGS,2085000,5/5/2002,NA,,NA,,7.8,A,NA,,NA,,1.5,A
USGS,2085000,5/6/2002,NA,,NA,,5.57,A,NA,,NA,,1.4,A
USGS,2085000,5/7/2002,NA,,NA,,5.11,A,NA,,NA,,1.38,A
USGS,2085000,5/8/2002,NA,,NA,,4.04,A,NA,,NA,,1.32,A
USGS,2085000,5/9/2002,NA,,NA,,4.29,A,NA,,NA,,1.34,A
USGS,2085000,5/10/2002,NA,,NA,,3.17,A,NA,,NA,,1.27,A
USGS,2085000,5/11/2002,NA,,NA,,3.04,A,NA,,NA,,1.26,A
USGS,2085000,5/12/2002,NA,,NA,,2.9,A,NA,,NA,,1.25,A
USGS,2085000,5/13/2002,NA,,NA,,3.8,A,NA,,NA,,1.29,A
USGS,2085000,5/14/2002,NA,,NA,,5,A,NA,,NA,,1.37,A
USGS,2085000,5/15/2002,NA,,NA,,3.73,A,NA,,NA,,1.3,A
USGS,2085000,5/16/2002,NA,,NA,,3.23,A,NA,,NA,,1.26,A
USGS,2085000,5/17/2002,NA,,NA,,2.83,A,NA,,NA,,1.23,A
USGS,2085000,5/18/2002,NA,,NA,,4.31,A,NA,,NA,,1.3,A
USGS,2085000,5/19/2002,NA,,NA,,5.5,A,NA,,NA,,1.37,A
USGS,2085000,5/20/2002,NA,,NA,,4.6,A,NA,,NA,,1.31,A
USGS,2085000,5/21/2002,NA,,NA,,4.48,A,NA,,NA,,1.3,A
USGS,2085000,5/22/2002,NA,,NA,,4.33,A,NA,,NA,,1.29,A
USGS,2085000,5/23/2002,NA,,NA,,4.42,A,NA,,NA,,1.29,A
USGS,2085000,5/24/2002,NA,,NA,,4.39,A,NA,,NA,,1.28,A
USGS,2085000,5/25/2002,NA,,NA,,4.34,A,NA,,NA,,1.28,A
USGS,2085000,5/26/2002,NA,,NA,,4.31,A,NA,,NA,,1.28,A
USGS,2085000,5/27/2002,NA,,NA,,4.21,A,NA,,NA,,1.27,A
USGS,2085000,5/28/2002,NA,,NA,,3.14,A,NA,,NA,,1.21,A
USGS,2085000,5/29/2002,NA,,NA,,3.32,A,NA,,NA,,1.22,A
USGS,2085000,5/30/2002,NA,,NA,,2.99,A,NA,,NA,,1.2,A
USGS,2085000,5/31/2002,NA,,NA,,4.77,A,NA,,NA,,1.3,A
USGS,2085000,6/1/2002,NA,,NA,,5.52,A,NA,,NA,,1.34,A
USGS,2085000,6/2/2002,NA,,NA,,7.11,A,NA,,NA,,1.42,A
USGS,2085000,6/3/2002,NA,,NA,,4.96,A,NA,,NA,,1.32,A
USGS,2085000,6/4/2002,NA,,NA,,4.46,A,NA,,NA,,1.3,A
USGS,2085000,6/5/2002,NA,,NA,,4.01,A,NA,,NA,,1.27,A
USGS,2085000,6/6/2002,NA,,NA,,3.37,A,NA,,NA,,1.23,A
USGS,2085000,6/7/2002,NA,,NA,,4.26,A,NA,,NA,,1.29,A
USGS,2085000,6/8/2002,NA,,NA,,5.31,A,NA,,NA,,1.34,A
USGS,2085000,6/9/2002,NA,,NA,,4.72,A,NA,,NA,,1.31,A
USGS,2085000,6/10/2002,NA,,NA,,3.99,A,NA,,NA,,1.27,A
USGS,2085000,6/11/2002,NA,,NA,,3.45,A,NA,,NA,,1.24,A
USGS,2085000,6/12/2002,NA,,NA,,3.75,A,NA,,NA,,1.26,A
USGS,2085000,6/13/2002,NA,,NA,,4.84,A,NA,,NA,,1.32,A
USGS,2085000,6/14/2002,NA,,NA,,5.57,A,NA,,NA,,1.35,A
USGS,2085000,6/15/2002,NA,,NA,,5.21,A,NA,,NA,,1.34,A
USGS,2085000,6/16/2002,NA,,NA,,4.92,A,NA,,NA,,1.32,A
USGS,2085000,6/17/2002,NA,,NA,,4.64,A,NA,,NA,,1.31,A
USGS,2085000,6/18/2002,NA,,NA,,4.19,A,NA,,NA,,1.28,A
USGS,2085000,6/19/2002,NA,,NA,,3.81,A,NA,,NA,,1.26,A
USGS,2085000,6/20/2002,NA,,NA,,3.1,A,NA,,NA,,1.23,A
USGS,2085000,6/21/2002,NA,,NA,,3.25,A,NA,,NA,,1.24,A
USGS,2085000,6/22/2002,NA,,NA,,2.44,A,NA,,NA,,1.18,A
USGS,2085000,6/23/2002,NA,,NA,,2.16,A,NA,,NA,,1.16,A
USGS,2085000,6/24/2002,NA,,NA,,2.19,A,NA,,NA,,1.16,A
USGS,2085000,6/25/2002,NA,,NA,,1.45,A,NA,,NA,,1.11,A
USGS,2085000,6/26/2002,NA,,NA,,1.47,A,NA,,NA,,1.11,A
USGS,2085000,6/27/2002,NA,,NA,,1.62,A,NA,,NA,,1.12,A
USGS,2085000,6/28/2002,NA,,NA,,2.57,A,NA,,NA,,1.19,A
USGS,2085000,6/29/2002,NA,,NA,,3,A,NA,,NA,,1.22,A
USGS,2085000,6/30/2002,NA,,NA,,2.34,A,NA,,NA,,1.18,A
USGS,2085000,7/1/2002,NA,,NA,,2.31,A,NA,,NA,,1.17,A
USGS,2085000,7/2/2002,NA,,NA,,1.25,A,NA,,NA,,1.09,A
USGS,2085000,7/3/2002,NA,,NA,,1.11,A,NA,,NA,,1.08,A
USGS,2085000,7/4/2002,NA,,NA,,1.13,A,NA,,NA,,1.08,A
USGS,2085000,7/5/2002,NA,,NA,,1.14,A,NA,,NA,,1.08,A
USGS,2085000,7/6/2002,NA,,NA,,1.16,A,NA,,NA,,1.09,A
USGS,2085000,7/7/2002,NA,,NA,,0.94,A,NA,,NA,,1.06,A
USGS,2085000,7/8/2002,NA,,NA,,0.8,A,NA,,NA,,1.05,A
USGS,2085000,7/9/2002,NA,,NA,,0.38,A,NA,,NA,,0.98,A
USGS,2085000,7/10/2002,NA,,NA,,1.04,A,NA,,NA,,1.06,A
USGS,2085000,7/11/2002,NA,,NA,,4.79,A,NA,,NA,,1.34,A
USGS,2085000,7/12/2002,NA,,NA,,4.69,A,NA,,NA,,1.34,A
USGS,2085000,7/13/2002,NA,,NA,,4.16,A,NA,,NA,,1.31,A
USGS,2085000,7/14/2002,NA,,NA,,4.23,A,NA,,NA,,1.31,A
USGS,2085000,7/15/2002,NA,,NA,,3.9,A,NA,,NA,,1.29,A
USGS,2085000,7/16/2002,NA,,NA,,3.79,A,NA,,NA,,1.29,A
USGS,2085000,7/17/2002,NA,,NA,,3.43,A,NA,,NA,,1.27,A
USGS,2085000,7/18/2002,NA,,NA,,2.14,A,NA,,NA,,1.18,A
USGS,2085000,7/19/2002,NA,,NA,,2.31,A,NA,,NA,,1.2,A
USGS,2085000,7/20/2002,NA,,NA,,2.52,A,NA,,NA,,1.22,A
USGS,2085000,7/21/2002,NA,,NA,,3.01,A,NA,,NA,,1.25,A
USGS,2085000,7/22/2002,NA,,NA,,2.75,A,NA,,NA,,1.23,A
USGS,2085000,7/23/2002,NA,,NA,,4.86,A,NA,,NA,,1.31,A
USGS,2085000,7/24/2002,NA,,NA,,15.1,A,NA,,NA,,1.59,A
USGS,2085000,7/25/2002,NA,,NA,,6.85,A,NA,,NA,,1.44,A
USGS,2085000,7/26/2002,NA,,NA,,6.64,A,NA,,NA,,1.43,A
USGS,2085000,7/27/2002,NA,,NA,,4.87,A,NA,,NA,,1.35,A
USGS,2085000,7/28/2002,NA,,NA,,3.73,A,NA,,NA,,1.29,A
USGS,2085000,7/29/2002,NA,,NA,,3.75,A,NA,,NA,,1.28,A
USGS,2085000,7/30/2002,NA,,NA,,3.47,A,NA,,NA,,1.26,A
USGS,2085000,7/31/2002,NA,,NA,,2.42,A,NA,,NA,,1.19,A
USGS,2085000,8/1/2002,NA,,NA,,2.41,A,NA,,NA,,1.19,A
USGS,2085000,8/2/2002,NA,,NA,,1.61,A,NA,,NA,,1.12,A
USGS,2085000,8/3/2002,NA,,NA,,1.76,A,NA,,NA,,1.13,A
USGS,2085000,8/4/2002,NA,,NA,,2.56,A,NA,,NA,,1.19,A
USGS,2085000,8/5/2002,NA,,NA,,2.15,A,NA,,NA,,1.16,A
USGS,2085000,8/6/2002,NA,,NA,,1.42,A,NA,,NA,,1.1,A
USGS,2085000,8/7/2002,NA,,NA,,1.45,A,NA,,NA,,1.09,A
USGS,2085000,8/8/2002,NA,,NA,,1.94,A,NA,,NA,,1.14,A
USGS,2085000,8/9/2002,NA,,NA,,2.6,A,NA,,NA,,1.19,A
USGS,2085000,8/10/2002,NA,,NA,,3.31,A,NA,,NA,,1.25,A
USGS,2085000,8/11/2002,NA,,NA,,2.74,A,NA,,NA,,1.23,A
USGS,2085000,8/12/2002,NA,,NA,,1.89,A,NA,,NA,,1.18,A
USGS,2085000,8/13/2002,NA,,NA,,0.67,A,NA,,NA,,1.06,A
USGS,2085000,8/14/2002,NA,,NA,,0.18,A,NA,,NA,,0.98,A
USGS,2085000,8/15/2002,NA,,NA,,0.28,A,NA,,NA,,1.01,A
USGS,2085000,8/16/2002,NA,,NA,,0.27,A,NA,,NA,,1,A
USGS,2085000,8/17/2002,NA,,NA,,0.79,A,NA,,NA,,1.08,A
USGS,2085000,8/18/2002,NA,,NA,,3.57,A,NA,,NA,,1.31,A
USGS,2085000,8/19/2002,NA,,NA,,3.5,A,NA,,NA,,1.31,A
USGS,2085000,8/20/2002,NA,,NA,,3.33,A,NA,,NA,,1.3,A
USGS,2085000,8/21/2002,NA,,NA,,2.09,A,NA,,NA,,1.22,A
USGS,2085000,8/22/2002,NA,,NA,,1.71,A,NA,,NA,,1.19,A
USGS,2085000,8/23/2002,NA,,NA,,1.5,A,NA,,NA,,1.17,A
USGS,2085000,8/24/2002,NA,,NA,,1.4,A,NA,,NA,,1.15,A
USGS,2085000,8/25/2002,NA,,NA,,1.23,A,NA,,NA,,1.14,A
USGS,2085000,8/26/2002,NA,,NA,,1.43,A,NA,,NA,,1.15,A
USGS,2085000,8/27/2002,NA,,NA,,2.12,A,NA,,NA,,1.2,A
USGS,2085000,8/28/2002,NA,,NA,,1.03,A,NA,,NA,,1.13,A
USGS,2085000,8/29/2002,NA,,NA,,0.9,A,NA,,NA,,1.11,A
USGS,2085000,8/30/2002,NA,,NA,,2,A,NA,,NA,,1.2,A
USGS,2085000,8/31/2002,NA,,NA,,22.4,A,NA,,NA,,1.66,A
USGS,2085000,9/1/2002,NA,,NA,,121,A,NA,,NA,,2.81,A
USGS,2085000,9/2/2002,NA,,NA,,26.7,A,NA,,NA,,1.93,A
USGS,2085000,9/3/2002,NA,,NA,,6.7,A,NA,,NA,,1.48,A
USGS,2085000,9/4/2002,NA,,NA,,2.83,A,NA,,NA,,1.28,A
USGS,2085000,9/5/2002,NA,,NA,,1.35,A,NA,,NA,,1.16,A
USGS,2085000,9/6/2002,NA,,NA,,0.91,A,NA,,NA,,1.12,A
USGS,2085000,9/7/2002,NA,,NA,,0.78,A,NA,,NA,,1.1,A
USGS,2085000,9/8/2002,NA,,NA,,0.55,A,NA,,NA,,1.07,A
USGS,2085000,9/9/2002,NA,,NA,,0.4,A,NA,,NA,,1.04,A
USGS,2085000,9/10/2002,NA,,NA,,0.28,A,NA,,NA,,1.02,A
USGS,2085000,9/11/2002,NA,,NA,,0.12,A,NA,,NA,,0.98,A
USGS,2085000,9/12/2002,NA,,NA,,0.04,A,NA,,NA,,0.95,A
USGS,2085000,9/13/2002,NA,,NA,,0.03,A,NA,,NA,,0.95,A
USGS,2085000,9/14/2002,NA,,NA,,0.4,A,NA,,NA,,1.02,A
USGS,2085000,9/15/2002,NA,,NA,,1.65,A,NA,,NA,,1.17,A
USGS,2085000,9/16/2002,NA,,NA,,3.35,A,NA,,NA,,1.3,A
USGS,2085000,9/17/2002,NA,,NA,,1.58,A,NA,,NA,,1.18,A
USGS,2085000,9/18/2002,NA,,NA,,0.71,A,NA,,NA,,1.08,A
USGS,2085000,9/19/2002,NA,,NA,,0.45,A,NA,,NA,,1.04,A
USGS,2085000,9/20/2002,NA,,NA,,0.83,A,NA,,NA,,1.09,A
USGS,2085000,9/21/2002,NA,,NA,,2.02,A,NA,,NA,,1.21,A
USGS,2085000,9/22/2002,NA,,NA,,1.95,A,NA,,NA,,1.21,A
USGS,2085000,9/23/2002,NA,,NA,,2.12,A,NA,,NA,,1.22,A
USGS,2085000,9/24/2002,NA,,NA,,1.32,A,NA,,NA,,1.14,A
USGS,2085000,9/25/2002,NA,,NA,,0.46,A,NA,,NA,,1.03,A
USGS,2085000,9/26/2002,NA,,NA,,0.38,A,NA,,NA,,1.02,A
USGS,2085000,9/27/2002,NA,,NA,,0.54,A,NA,,NA,,1.04,A
USGS,2085000,9/28/2002,NA,,NA,,1.81,A,NA,,NA,,1.17,A
USGS,2085000,9/29/2002,NA,,NA,,1.69,A,NA,,NA,,1.17,A
USGS,2085000,9/30/2002,NA,,NA,,1.21,A,NA,,NA,,1.13,A
USGS,2085000,10/1/2002,NA,,NA,,0.84,A,NA,,NA,,1.09,A
USGS,2085000,10/2/2002,NA,,NA,,0.65,A,NA,,NA,,1.05,A
USGS,2085000,10/3/2002,NA,,NA,,0.79,A,NA,,NA,,1.07,A
USGS,2085000,10/4/2002,NA,,NA,,0.84,A,NA,,NA,,1.08,A
USGS,2085000,10/5/2002,NA,,NA,,1.64,A,NA,,NA,,1.16,A
USGS,2085000,10/6/2002,NA,,NA,,2.29,A,NA,,NA,,1.21,A
USGS,2085000,10/7/2002,NA,,NA,,1.84,A,NA,,NA,,1.18,A
USGS,2085000,10/8/2002,NA,,NA,,1.39,A,NA,,NA,,1.14,A
USGS,2085000,10/9/2002,NA,,NA,,0.99,A,NA,,NA,,1.1,A
USGS,2085000,10/10/2002,NA,,NA,,9.26,A,NA,,NA,,1.27,A
USGS,2085000,10/11/2002,NA,,NA,,1560,A,NA,,NA,,9.32,A
USGS,2085000,10/12/2002,NA,,NA,,189,A,NA,,NA,,3.21,A
USGS,2085000,10/13/2002,NA,,NA,,52.8,A,NA,,NA,,2.24,A
USGS,2085000,10/14/2002,NA,,NA,,45.8,A,NA,,NA,,2.16,A
USGS,2085000,10/15/2002,NA,,NA,,23.5,A,NA,,NA,,1.86,A
USGS,2085000,10/16/2002,NA,,NA,,224,A,NA,,NA,,3.42,A
USGS,2085000,10/17/2002,NA,,NA,,84.7,A,NA,,NA,,2.52,A
USGS,2085000,10/18/2002,NA,,NA,,31.1,A,NA,,NA,,1.97,A
USGS,2085000,10/19/2002,NA,,NA,,18,A,NA,,NA,,1.76,A
USGS,2085000,10/20/2002,NA,,NA,,11.8,A,NA,,NA,,1.62,A
USGS,2085000,10/21/2002,NA,,NA,,9.11,A,NA,,NA,,1.53,A
USGS,2085000,10/22/2002,NA,,NA,,9.54,A,NA,,NA,,1.54,A
USGS,2085000,10/23/2002,NA,,NA,,9.48,A,NA,,NA,,1.54,A
USGS,2085000,10/24/2002,NA,,NA,,7.86,A,NA,,NA,,1.48,A
USGS,2085000,10/25/2002,NA,,NA,,7.67,A,NA,,NA,,1.48,A
USGS,2085000,10/26/2002,NA,,NA,,11,A,NA,,NA,,1.6,A
USGS,2085000,10/27/2002,NA,,NA,,7.32,A,NA,,NA,,1.47,A
USGS,2085000,10/28/2002,NA,,NA,,123,A,NA,,NA,,2.46,A
USGS,2085000,10/29/2002,NA,,NA,,246,A,NA,,NA,,3.58,A
USGS,2085000,10/30/2002,NA,,NA,,192,A,NA,,NA,,3.29,A
USGS,2085000,10/31/2002,NA,,NA,,93.9,A,NA,,NA,,2.62,A
USGS,2085000,11/1/2002,NA,,NA,,48.4,A,NA,,NA,,2.2,A
USGS,2085000,11/2/2002,NA,,NA,,28.7,A,NA,,NA,,1.97,A
USGS,2085000,11/3/2002,NA,,NA,,19.7,A,NA,,NA,,1.82,A
USGS,2085000,11/4/2002,NA,,NA,,16.1,A,NA,,NA,,1.75,A
USGS,2085000,11/5/2002,NA,,NA,,16.2,A,NA,,NA,,1.75,A
USGS,2085000,11/6/2002,NA,,NA,,170,A,NA,,NA,,3.12,A
USGS,2085000,11/7/2002,NA,,NA,,89.6,A,NA,,NA,,2.6,A
USGS,2085000,11/8/2002,NA,,NA,,45.6,A,NA,,NA,,2.19,A
USGS,2085000,11/9/2002,NA,,NA,,28.7,A,NA,,NA,,1.98,A
USGS,2085000,11/10/2002,NA,,NA,,21.5,A,NA,,NA,,1.87,A
USGS,2085000,11/11/2002,NA,,NA,,23.1,A,NA,,NA,,1.9,A
USGS,2085000,11/12/2002,NA,,NA,,245,A,NA,,NA,,3.39,A
USGS,2085000,11/13/2002,NA,,NA,,382,A,NA,,NA,,4.31,A
USGS,2085000,11/14/2002,NA,,NA,,138,A,NA,,NA,,2.97,A
USGS,2085000,11/15/2002,NA,,NA,,68.2,A,NA,,NA,,2.43,A
USGS,2085000,11/16/2002,NA,,NA,,53,A,NA,,NA,,2.29,A
USGS,2085000,11/17/2002,NA,,NA,,532,A,NA,,NA,,5.11,A
USGS,2085000,11/18/2002,NA,,NA,,422,A,NA,,NA,,4.53,A
USGS,2085000,11/19/2002,NA,,NA,,145,A,NA,,NA,,3.03,A
USGS,2085000,11/20/2002,NA,,NA,,80.7,A,NA,,NA,,2.56,A
USGS,2085000,11/21/2002,NA,,NA,,56.6,A,NA,,NA,,2.34,A
USGS,2085000,11/22/2002,NA,,NA,,42.3,A,NA,,NA,,2.19,A
USGS,2085000,11/23/2002,NA,,NA,,30.1,A,NA,,NA,,2.04,A
USGS,2085000,11/24/2002,NA,,NA,,26,A,NA,,NA,,1.98,A
USGS,2085000,11/25/2002,NA,,NA,,22.8,A,NA,,NA,,1.93,A
USGS,2085000,11/26/2002,NA,,NA,,19.6,A,NA,,NA,,1.87,A
USGS,2085000,11/27/2002,NA,,NA,,18.8,A,NA,,NA,,1.86,A
USGS,2085000,11/28/2002,NA,,NA,,16.8,A,NA,,NA,,1.82,A
USGS,2085000,11/29/2002,NA,,NA,,15,A,NA,,NA,,1.78,A
USGS,2085000,11/30/2002,NA,,NA,,14.5,A,NA,,NA,,1.77,A
USGS,2085000,12/1/2002,NA,,NA,,12.8,A,NA,,NA,,1.73,A
USGS,2085000,12/2/2002,NA,,NA,,11.6,A,NA,,NA,,1.7,A
USGS,2085000,12/3/2002,NA,,NA,,10.9,A,NA,,NA,,1.67,A
USGS,2085000,12/4/2002,NA,,NA,,12,A,NA,,NA,,1.7,A
USGS,2085000,12/5/2002,NA,,NA,,575,A,NA,,NA,,5.34,A
USGS,2085000,12/6/2002,NA,,NA,,298,A,NA,,NA,,3.88,A
USGS,2085000,12/7/2002,NA,,NA,,233,A,NA,,NA,,3.54,A
USGS,2085000,12/8/2002,NA,,NA,,134,A,NA,,NA,,2.98,A
USGS,2085000,12/9/2002,NA,,NA,,106,A,NA,,NA,,2.78,A
USGS,2085000,12/10/2002,NA,,NA,,89.6,A,NA,,NA,,2.65,A
USGS,2085000,12/11/2002,NA,,NA,,220,A,NA,,NA,,3.41,A
USGS,2085000,12/12/2002,NA,,NA,,245,A,NA,,NA,,3.61,A
USGS,2085000,12/13/2002,NA,,NA,,567,A,NA,,NA,,5.38,A
USGS,2085000,12/14/2002,NA,,NA,,720,A,NA,,NA,,6.19,A
USGS,2085000,12/15/2002,NA,,NA,,207,A,NA,,NA,,3.34,A
USGS,2085000,12/16/2002,NA,,NA,,112,A,NA,,NA,,2.73,A
USGS,2085000,12/17/2002,NA,,NA,,82.1,A,NA,,NA,,2.49,A
USGS,2085000,12/18/2002,NA,,NA,,65.6,A,NA,,NA,,2.34,A
USGS,2085000,12/19/2002,NA,,NA,,56.3,A,NA,,NA,,2.25,A
USGS,2085000,12/20/2002,NA,,NA,,81.4,A,NA,,NA,,2.48,A
USGS,2085000,12/21/2002,NA,,NA,,90.7,A,NA,,NA,,2.56,A
USGS,2085000,12/22/2002,NA,,NA,,68.2,A,NA,,NA,,2.36,A
USGS,2085000,12/23/2002,NA,,NA,,53.8,A,NA,,NA,,2.22,A
USGS,2085000,12/24/2002,NA,,NA,,143,A,NA,,NA,,2.81,A
USGS,2085000,12/25/2002,NA,,NA,,757,A,NA,,NA,,6.39,A
USGS,2085000,12/26/2002,NA,,NA,,307,A,NA,,NA,,3.88,A
USGS,2085000,12/27/2002,NA,,NA,,124,A,NA,,NA,,2.82,A
USGS,2085000,12/28/2002,NA,,NA,,88.4,A,NA,,NA,,2.54,A
USGS,2085000,12/29/2002,NA,,NA,,72.8,A,NA,,NA,,2.4,A
USGS,2085000,12/30/2002,NA,,NA,,60.5,A,NA,,NA,,2.29,A
USGS,2085000,12/31/2002,NA,,NA,,53.4,A,NA,,NA,,2.22,A
USGS,2085000,1/1/2003,NA,,NA,,81.7,A,NA,,NA,,2.47,A
USGS,2085000,1/2/2003,NA,,NA,,148,A,NA,,NA,,2.98,A
USGS,2085000,1/3/2003,NA,,NA,,109,A,NA,,NA,,2.71,A
USGS,2085000,1/4/2003,NA,,NA,,98.2,A,NA,,NA,,2.63,A
USGS,2085000,1/5/2003,NA,,NA,,75.5,A,NA,,NA,,2.43,A
USGS,2085000,1/6/2003,NA,,NA,,63,A,NA,,NA,,2.31,A
USGS,2085000,1/7/2003,NA,,NA,,53.6,A,NA,,NA,,2.22,A
USGS,2085000,1/8/2003,NA,,NA,,49.3,A,NA,,NA,,2.18,A
USGS,2085000,1/9/2003,NA,,NA,,46.3,A,NA,,NA,,2.15,A
USGS,2085000,1/10/2003,NA,,NA,,41.2,A,NA,,NA,,2.09,A
USGS,2085000,1/11/2003,NA,,NA,,35.4,A,NA,,NA,,2.02,A
USGS,2085000,1/12/2003,NA,,NA,,33.3,A,NA,,NA,,1.99,A
USGS,2085000,1/13/2003,NA,,NA,,30.5,A,NA,,NA,,1.95,A
